h3_id,Total_Visits,GHI Blairsville,GHI Clayton,GHI Cleveland,GHI Cumming,GHI Dahlonega,GHI Habersham,GHI Hamilton Mill,GHI at MP1 in Bethlehem,GHI at MP1 in Buford,GHI at MP1 in Jefferson,GHI at MP2 in Dawsonville,GHI at MPB in Braselton,GHI at Toccoa Clinic,GHI at Wisteria MOB,NGPG FM Auburn,NGPG FM Chestnut Mountain,NGPG FM Clayton,NGPG FM Community Clinic Gainesville,NGPG FM Concierge Medicine Gainesville,NGPG FM Cumming,NGPG FM Dacula,NGPG FM Dahlonega,NGPG FM Hamilton Mill,NGPG FM Lavonia,NGPG FM Oakwood,NGPG FM West Jackson in Hoschton,NGPG FM at MP1 in Bethlehem,NGPG FM at MP1 in Buford,NGPG FM at MP1 in Flowery Branch,NGPG FM at MP1 in Jefferson,NGPG FM at NGMC Barrow MOB,NGPG FM/IM Cleveland,NGPG FM/IM at MP1 in Braselton,NGPG FM/IM at MP1 in Dawsonville,NGPG FM/IM at MP2 in Gainesville,NGPG FM/IM at Toccoa Clinic,NGPG IM Demorest,NGPG Ortho Trauma Gainesville,NGPG Orthopedic Surgery Cleveland,NGPG Orthopedic Surgery Dahlonega,NGPG Orthopedic Surgery Demorest,NGPG Orthopedic Surgery Hamilton Mill,NGPG Orthopedic Surgery at MP1 in Bethlehem,NGPG Orthopedic Surgery at MP1 in Buford,NGPG Orthopedic Surgery at MP2 in Dawsonville,NGPG Orthopedic Surgery at MPB in Braselton,NGPG Orthopedic Surgery at Toccoa Clinic,NGPG Orthopedic Surgery at MP1 in Gainesville,NGPG Surgical Associates Cleveland,NGPG Surgical Associates Dawsonville,NGPG Surgical Associates Demorest,NGPG Surgical Associates at MP1 in Bethlehem,NGPG Surgical Associates at MP1 in Buford,NGPG Surgical Associates at MP1 in Jefferson,NGPG Surgical Associates at MP2 in Gainesville,NGPG Surgical Associates at MPB in Braselton,NGPG Surgical Associates at Toccoa Clinic,NGPG at MP1 Thompson Bridge,Urgent Care Jefferson
8744ce805ffffff,883,0,0,0,17,5,0,0,0,0,0,74,0,0,47,2,9,0,9,0,9,0,21,0,0,0,0,0,1,5,0,0,1,8,537,35,1,0,11,0,1,0,0,0,0,56,2,0,14,0,4,0,0,0,0,9,1,0,3,1
8744ce806ffffff,312,0,0,0,4,0,0,0,0,0,0,25,1,0,10,0,9,1,0,0,17,0,3,0,0,0,0,11,0,0,0,0,1,2,189,5,0,0,1,0,0,0,0,0,0,19,0,0,3,0,0,0,0,0,0,7,0,0,4,0
8744ce808ffffff,91,0,0,0,5,2,0,0,0,0,0,9,0,0,3,0,2,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,47,4,0,0,5,0,0,0,0,0,0,4,0,0,5,0,1,0,0,0,0,0,0,0,0,0
8744ce809ffffff,321,0,0,0,6,3,0,0,0,0,0,37,2,1,16,0,2,0,0,0,5,0,16,0,0,2,0,0,0,0,0,0,0,0,197,7,0,0,0,0,0,0,0,0,0,8,0,0,3,0,7,0,0,0,0,6,0,0,3,0
8744ce80affffff,234,0,0,0,3,1,0,0,0,0,0,26,0,0,21,0,2,0,0,0,8,0,4,0,0,0,0,0,1,0,0,0,0,0,111,13,0,0,10,0,1,0,0,0,2,13,0,0,9,0,4,0,0,0,0,2,0,0,3,0
8744ce80bffffff,107,0,0,0,2,1,0,0,0,1,0,18,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52,7,1,0,0,0,0,0,0,0,0,11,0,0,0,0,1,0,0,0,0,1,0,0,0,0
8744ce80cffffff,278,0,0,0,12,5,0,0,0,0,0,45,0,0,19,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,5,3,159,3,0,0,3,0,0,0,0,0,2,7,0,0,2,0,3,0,0,0,0,2,0,0,0,0
8744ce80dffffff,293,0,0,0,2,4,0,0,0,0,0,28,0,0,2,0,0,0,0,0,14,0,0,0,0,4,0,0,0,0,0,0,0,1,211,5,2,0,2,0,0,0,0,0,0,11,0,0,3,0,1,0,0,0,0,1,2,0,0,0
8744ce80effffff,115,0,0,0,0,1,0,0,0,0,0,17,0,0,5,0,3,0,0,0,6,0,2,0,0,0,0,0,0,0,0,0,0,0,67,0,0,0,0,0,0,0,0,0,0,11,0,0,2,0,1,0,0,0,0,0,0,0,0,0
8744ce810ffffff,571,0,0,0,4,0,0,1,0,1,0,4,4,0,114,0,13,0,0,20,9,0,5,5,1,19,0,0,11,9,0,0,0,5,89,123,0,0,14,0,0,0,0,0,0,8,5,0,20,0,2,0,0,0,0,10,0,0,75,0
8744ce811ffffff,609,0,0,0,19,4,0,0,0,1,0,61,1,0,46,0,1,1,0,1,8,0,5,0,0,0,0,0,4,8,0,0,0,0,352,29,0,0,8,0,0,0,0,0,0,43,0,0,6,0,4,0,0,0,0,1,0,0,5,1
8744ce812ffffff,515,0,0,0,6,2,1,0,0,0,0,2,3,0,79,0,19,0,4,0,10,0,6,2,0,29,0,0,0,9,0,2,3,10,77,157,0,2,3,0,0,0,0,0,0,2,0,0,21,0,2,0,0,0,0,7,0,0,57,0
8744ce813ffffff,396,0,0,0,2,4,0,0,0,0,0,3,0,0,87,0,11,0,0,0,4,1,9,3,0,2,0,0,2,2,0,0,0,20,57,123,0,0,4,0,0,0,0,1,2,6,0,0,11,0,0,0,0,0,0,3,0,0,35,4
8744ce814ffffff,485,0,0,0,18,7,0,0,0,0,0,36,2,0,36,0,4,0,0,1,34,0,6,0,0,0,0,0,0,2,0,0,1,4,216,42,0,0,8,0,0,0,0,0,0,35,1,0,16,0,3,0,0,0,0,13,0,0,0,0
8744ce815ffffff,721,0,0,0,24,4,0,0,0,0,0,81,1,0,45,0,11,0,0,2,38,0,12,0,0,8,0,0,0,0,0,0,0,0,327,53,0,0,11,0,0,0,0,0,0,67,0,0,12,0,4,0,0,0,0,4,0,0,17,0
8744ce816ffffff,174,0,0,0,3,0,0,0,0,0,0,0,0,0,28,0,21,0,0,1,4,0,0,1,0,5,0,0,0,11,0,0,0,6,4,53,0,0,0,0,0,0,0,0,3,5,3,0,10,0,0,0,0,0,0,3,0,0,13,0
8744ce818ffffff,419,0,0,0,8,2,0,0,0,0,0,34,1,0,26,0,2,0,0,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,264,6,0,0,6,0,0,0,0,0,0,28,0,0,1,0,2,0,0,0,0,6,0,0,6,1
8744ce819ffffff,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce81affffff,896,0,2,0,12,18,0,0,0,0,0,85,3,0,98,1,16,0,0,0,8,0,44,0,0,1,0,0,5,8,0,0,13,8,349,99,0,0,10,0,0,0,0,0,0,35,0,0,17,0,6,0,0,2,0,21,0,0,34,1
8744ce81bffffff,413,0,0,0,11,17,0,0,0,0,0,51,0,0,20,0,4,0,0,0,7,0,72,0,0,0,0,0,0,0,0,0,3,2,187,3,0,0,1,0,0,0,0,0,0,21,0,0,3,0,8,0,0,0,0,2,0,0,1,0
8744ce81cffffff,550,0,0,0,14,4,0,0,0,1,0,54,2,0,17,0,3,0,0,0,7,0,4,0,0,0,0,0,0,2,0,0,3,3,329,14,0,0,4,0,0,0,0,0,0,47,0,0,18,0,2,0,0,0,0,10,0,0,12,0
8744ce81dffffff,191,0,0,0,8,5,0,0,0,0,0,34,0,0,4,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,109,5,0,0,0,0,6,0,0,0,0,11,0,0,0,0,2,0,0,0,0,4,0,0,1,0
8744ce81effffff,680,0,0,0,11,5,0,0,0,1,0,80,0,0,67,0,22,0,0,3,9,0,15,0,0,1,0,0,0,13,0,0,0,5,296,69,4,0,6,0,0,0,0,0,0,28,0,0,6,0,6,0,0,0,0,1,0,0,32,0
8744ce820ffffff,481,0,0,0,28,3,0,0,0,0,0,28,0,0,10,0,15,0,0,0,101,0,0,1,0,0,0,0,3,2,0,0,0,6,199,17,0,0,7,0,0,0,0,0,0,48,0,0,8,0,1,0,0,0,0,4,0,0,0,0
8744ce821ffffff,327,0,0,0,13,0,0,0,0,0,0,34,7,0,15,0,0,0,0,0,46,0,2,0,0,1,0,0,0,1,0,0,0,5,148,21,0,0,2,0,0,0,0,0,3,8,0,0,6,0,1,0,0,0,0,8,0,0,6,0
8744ce822ffffff,521,0,0,0,31,1,0,0,0,0,0,56,0,0,16,0,11,0,0,0,38,0,4,0,0,6,0,0,4,9,4,0,0,2,254,17,0,0,6,0,0,0,0,0,1,34,2,0,5,0,3,0,0,0,0,12,2,0,3,0
8744ce823ffffff,477,0,0,0,11,2,0,0,0,1,0,50,1,0,27,0,9,0,0,0,13,0,8,0,0,0,0,0,7,0,0,0,0,8,247,5,4,0,13,0,0,0,0,0,0,43,2,0,10,0,3,0,0,0,0,9,0,0,2,2
8744ce824ffffff,279,0,0,0,30,0,0,0,0,0,0,7,0,0,8,0,4,0,0,0,72,0,1,0,0,0,0,0,0,0,0,0,2,0,96,30,0,0,4,0,2,0,0,0,0,17,0,0,1,0,0,0,0,0,0,4,1,0,0,0
8744ce825ffffff,479,0,0,0,45,1,0,0,0,0,0,32,0,0,13,2,1,0,0,0,125,0,2,2,0,0,0,0,7,0,0,0,0,7,170,17,0,0,7,0,0,0,0,0,5,27,0,0,2,0,4,0,0,0,0,4,1,0,5,0
8744ce826ffffff,261,0,0,1,27,1,0,0,0,0,0,15,0,0,24,0,0,0,0,0,50,0,7,0,0,0,0,0,0,0,0,0,0,2,79,12,0,0,3,0,0,0,0,0,3,27,0,0,2,0,0,0,0,0,0,0,0,0,7,1
8744ce828ffffff,137,0,0,0,4,1,0,0,0,0,0,23,0,0,4,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,82,0,0,0,3,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,11,0
8744ce829ffffff,485,0,0,0,14,0,0,0,0,0,0,45,0,0,25,0,4,0,3,0,1,0,6,0,0,1,0,0,0,0,0,0,0,0,315,9,0,0,3,0,0,0,0,0,1,42,0,0,6,0,3,0,0,0,0,0,0,0,7,0
8744ce82affffff,413,0,0,0,4,6,0,0,0,1,0,48,3,0,22,0,6,0,0,0,12,0,23,0,0,1,0,0,0,0,0,0,6,0,214,14,0,0,5,0,0,0,0,0,8,25,0,0,2,0,1,0,0,0,0,5,0,0,7,0
8744ce82bffffff,645,0,0,0,12,3,0,0,0,0,0,52,0,0,30,0,5,0,0,0,7,0,25,0,0,1,0,0,0,3,0,0,1,5,425,10,3,0,4,0,0,1,0,0,2,34,1,0,6,0,9,0,0,0,0,6,0,0,0,0
8744ce82cffffff,259,0,0,0,9,1,0,0,0,0,0,19,0,0,8,0,0,0,0,0,17,0,9,0,0,0,0,0,0,3,0,0,0,0,115,17,0,0,1,0,0,0,0,0,1,31,0,0,13,0,3,0,0,0,0,5,0,0,7,0
8744ce82dffffff,78,0,0,0,2,0,0,0,0,0,0,7,1,0,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,45,3,0,0,0,0,0,0,0,0,0,6,0,0,6,0,3,0,0,0,0,0,1,0,0,0
8744ce82effffff,622,0,0,0,9,6,0,0,0,0,0,46,3,0,43,2,9,0,10,0,8,0,12,0,0,0,0,0,0,0,0,0,0,2,358,30,0,0,23,0,1,0,0,0,1,42,0,0,13,0,3,0,0,0,0,1,0,0,0,0
8744ce830ffffff,436,0,0,0,13,7,0,0,0,0,0,34,2,0,26,0,22,0,0,0,28,0,7,0,0,0,0,0,0,2,0,0,0,7,173,41,0,0,12,0,0,0,0,0,1,21,5,0,12,0,2,0,0,0,0,14,0,0,7,0
8744ce831ffffff,254,0,0,0,5,0,0,0,0,0,0,28,0,0,11,0,6,0,0,0,5,0,0,0,0,1,0,0,0,1,0,0,0,1,138,13,1,0,5,0,1,0,0,0,0,13,0,0,22,0,1,0,0,0,0,0,2,0,0,0
8744ce832ffffff,379,0,0,0,32,3,0,0,0,0,0,24,1,0,32,0,8,0,8,0,49,0,7,0,0,9,0,1,8,2,0,0,0,0,129,32,0,0,1,0,2,0,0,0,0,13,0,0,6,0,2,0,0,0,0,3,0,0,7,0
8744ce833ffffff,310,0,0,0,11,0,0,0,0,0,0,11,0,0,20,0,6,0,0,3,32,0,0,0,0,5,0,0,0,0,0,0,0,3,133,40,0,0,4,0,0,0,1,0,0,17,0,0,1,0,1,0,0,0,0,3,0,0,19,0
8744ce834ffffff,474,0,0,0,19,0,0,0,0,1,0,21,1,0,61,0,14,0,0,0,84,0,0,0,0,3,0,0,0,0,0,0,0,0,120,60,0,0,7,0,0,0,0,0,0,43,0,0,13,2,1,0,0,0,0,11,0,0,12,1
8744ce835ffffff,280,0,0,0,31,1,1,0,0,2,0,13,0,0,10,0,0,0,0,0,95,0,0,0,0,1,0,0,0,5,0,0,3,2,72,9,0,0,3,0,0,0,0,0,0,4,1,0,8,0,1,0,0,0,0,1,0,0,17,0
8744ce836ffffff,467,0,0,0,8,1,0,0,0,0,0,21,1,0,45,0,9,0,0,0,65,0,8,0,0,2,0,0,0,2,0,0,0,8,153,83,0,5,10,0,0,0,0,0,1,26,0,0,2,0,3,1,0,0,0,4,2,0,6,1
8744ce840ffffff,260,0,0,0,2,1,0,0,0,0,0,23,0,0,14,0,0,0,0,0,8,0,3,0,0,0,0,0,0,0,0,0,2,0,159,0,0,0,5,0,0,0,0,0,0,31,0,0,3,0,1,0,0,0,0,3,1,0,4,0
8744ce841ffffff,85,0,0,0,4,0,0,0,0,0,0,11,0,0,7,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,54,1,0,0,1,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0
8744ce842ffffff,23,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,8,2,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce843ffffff,77,0,0,0,2,0,0,0,0,0,0,17,0,0,7,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,8,0,41,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce844ffffff,97,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,0,70,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,0
8744ce845ffffff,89,0,0,0,1,0,0,0,0,0,0,8,0,0,19,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,46,2,0,0,0,0,0,0,0,0,0,3,0,0,2,0,2,0,0,0,0,0,0,0,0,0
8744ce846ffffff,177,0,0,0,1,0,0,0,0,0,0,14,0,0,7,0,2,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,0,121,7,0,0,5,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,4,0,0,0,0
8744ce848ffffff,115,0,0,0,1,5,0,0,0,0,0,19,2,0,4,0,0,0,1,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,62,2,0,0,1,0,0,0,0,0,0,9,0,0,0,0,1,0,0,0,0,4,0,0,0,0
8744ce849ffffff,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce84affffff,318,0,0,0,7,44,0,0,0,0,0,22,1,0,34,0,5,0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,93,9,0,0,8,0,2,0,0,0,1,10,1,0,11,0,0,0,0,0,0,1,0,0,1,0
8744ce84bffffff,102,0,0,0,0,12,0,0,0,0,0,4,0,0,9,0,0,0,0,0,18,0,20,0,0,0,0,0,0,0,0,0,0,0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,0,0,0,0
8744ce84cffffff,162,0,0,0,5,7,0,0,0,0,0,26,0,0,6,0,6,0,0,0,5,0,3,0,0,0,0,0,0,0,0,0,0,3,83,0,0,0,0,0,0,0,0,0,0,11,0,0,3,0,2,0,0,0,0,2,0,0,0,0
8744ce84dffffff,245,0,0,0,5,3,0,0,0,0,0,33,0,0,8,0,0,0,5,0,3,0,12,0,0,0,0,0,0,0,0,0,0,0,156,7,0,0,3,0,0,0,0,0,0,7,0,0,0,0,1,0,0,0,0,2,0,0,0,0
8744ce84effffff,19,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce850ffffff,286,0,0,0,5,0,0,0,0,0,0,24,0,0,22,0,4,0,0,0,3,0,30,0,0,0,0,0,0,0,0,0,0,1,173,6,0,0,1,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,4,0,0,0,0
8744ce851ffffff,222,0,0,0,8,5,0,0,0,0,0,8,0,0,10,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,0,121,6,0,0,6,0,0,0,0,0,0,9,0,0,5,0,4,0,0,0,0,2,1,0,0,0
8744ce852ffffff,529,0,0,2,8,19,0,0,0,0,0,53,1,0,21,0,2,0,0,0,0,0,85,0,0,0,0,0,6,2,0,0,0,1,266,7,0,0,3,0,0,0,0,0,0,19,0,0,7,0,6,0,0,0,0,3,0,0,18,0
8744ce853ffffff,419,0,0,0,7,24,3,0,0,0,0,39,0,0,12,0,0,0,0,0,16,0,73,0,0,0,0,0,0,0,0,0,0,1,164,6,0,0,3,0,0,0,0,0,0,44,2,0,9,0,2,0,0,0,0,13,0,0,0,1
8744ce854ffffff,306,0,0,0,8,0,0,0,0,1,0,38,3,0,18,0,0,0,0,0,4,0,15,0,0,0,0,0,0,0,0,0,0,0,143,23,0,0,10,0,0,0,0,0,0,23,0,0,9,0,2,0,0,0,0,8,0,0,0,1
8744ce855ffffff,336,0,0,0,11,4,0,0,0,0,0,40,4,0,16,0,10,0,0,0,1,0,9,0,0,0,0,0,0,0,0,0,1,1,207,0,0,0,0,0,0,0,0,0,0,19,0,0,10,0,2,0,0,0,0,1,0,0,0,0
8744ce856ffffff,114,0,0,0,3,2,0,0,0,0,0,23,0,0,4,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,44,10,0,0,0,0,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,11,0,0,0,0
8744ce858ffffff,68,0,0,0,1,4,0,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,39,0,0,0,2,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,5,0,0,0,0
8744ce859ffffff,15,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce85affffff,26,0,0,0,0,3,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce85bffffff,82,0,0,0,4,7,0,0,0,0,0,3,0,0,2,0,4,0,0,0,0,0,19,0,0,0,0,0,0,6,0,0,0,0,20,0,0,0,9,0,1,0,0,0,5,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0
8744ce85cffffff,297,0,0,0,6,13,0,0,0,0,0,44,0,0,11,0,1,0,0,0,11,0,92,0,0,0,0,0,1,0,0,0,0,0,86,0,0,0,0,0,0,0,0,0,0,22,0,0,5,0,2,0,0,0,0,3,0,0,0,0
8744ce85dffffff,42,0,0,0,1,4,0,0,0,0,0,3,0,0,2,0,0,0,0,0,2,0,16,0,0,0,0,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0
8744ce85effffff,478,0,0,0,6,16,0,0,0,0,0,54,1,0,15,0,0,0,0,0,3,1,102,0,0,0,0,0,0,3,0,0,3,6,192,26,0,0,1,0,0,0,0,0,0,27,5,0,4,0,2,0,0,0,0,3,0,0,8,0
8744ce860ffffff,177,0,0,0,7,1,0,0,0,1,0,8,0,0,7,0,0,0,0,0,0,0,10,0,0,0,0,0,0,0,1,0,0,0,120,7,0,0,1,0,0,0,0,0,0,2,1,0,1,0,0,0,0,0,0,6,0,0,2,2
8744ce861ffffff,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce862ffffff,66,0,0,0,3,0,0,0,0,0,0,5,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,36,7,0,0,0,0,0,0,0,0,0,9,0,0,0,0,4,0,0,0,0,0,0,0,0,0
8744ce863ffffff,268,0,0,0,4,1,0,0,0,0,0,22,0,0,11,0,0,0,0,0,13,0,14,0,0,1,0,0,0,0,0,0,0,0,150,4,0,0,8,0,1,0,0,0,0,23,0,0,6,0,10,0,0,0,0,0,0,0,0,0
8744ce865ffffff,47,0,0,0,0,0,0,0,0,0,0,16,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce866ffffff,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce868ffffff,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce869ffffff,31,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
8744ce86affffff,52,0,0,0,0,0,0,0,0,0,0,10,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
8744ce86bffffff,68,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,52,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce86cffffff,37,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,12,11,0,0,0,0,0,0,0,0,0,2,0,0,3,0,2,0,0,0,0,0,0,0,0,0
8744ce86dffffff,64,0,0,0,0,0,0,0,0,0,0,2,0,0,5,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,49,2,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,1,0,0,0,0
8744ce86effffff,195,0,0,0,2,11,0,0,0,0,0,17,0,0,17,0,0,0,0,0,6,0,17,0,0,0,0,0,0,0,0,0,0,0,86,7,0,0,9,0,0,0,0,0,0,11,0,0,8,0,0,0,0,0,0,1,0,0,0,3
8744ce870ffffff,1230,0,0,0,18,13,0,0,0,0,0,142,0,0,43,0,17,1,11,0,39,1,47,0,0,2,1,0,1,11,0,0,0,7,660,60,2,0,10,0,0,0,0,3,0,72,1,0,8,0,12,0,0,0,0,16,3,0,26,3
8744ce871ffffff,499,0,0,0,13,1,0,0,0,0,0,39,0,0,7,0,3,0,0,0,18,0,18,0,0,3,0,0,0,0,0,0,0,0,314,11,0,0,14,0,0,0,0,0,0,26,0,0,4,0,9,0,0,0,0,5,0,0,14,0
8744ce872ffffff,957,0,0,0,30,6,2,0,0,0,0,102,1,0,52,0,6,0,0,0,23,0,22,0,0,0,0,2,0,0,0,0,0,0,580,28,0,0,14,0,0,0,0,0,3,55,2,0,6,0,11,0,0,1,0,4,0,0,7,0
8744ce873ffffff,341,0,0,0,7,0,0,2,0,0,0,37,0,0,9,0,7,0,0,0,6,0,11,0,0,3,0,0,0,0,0,0,0,5,188,12,0,0,8,0,0,0,1,0,0,27,0,0,15,0,1,0,0,0,0,2,0,0,0,0
8744ce874ffffff,49,0,0,0,1,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce875ffffff,16,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
8744ce876ffffff,521,0,0,0,18,0,0,0,0,0,0,57,3,0,20,0,6,0,0,0,24,0,19,0,0,0,0,0,0,0,0,0,0,1,291,13,0,0,15,0,0,0,0,0,0,37,0,0,8,0,3,0,0,0,0,3,0,0,3,0
8744ce880ffffff,676,0,0,0,2,0,2,0,0,5,0,8,4,0,170,0,10,0,0,3,2,0,19,0,2,11,0,0,0,18,0,0,9,3,26,148,0,0,18,0,0,0,0,0,0,8,0,0,43,0,0,0,0,0,0,13,1,0,151,0
8744ce881ffffff,316,0,0,0,1,1,0,0,0,0,0,2,1,0,61,0,3,0,4,0,0,0,19,0,0,2,0,0,0,8,0,0,0,0,38,73,0,0,7,0,0,0,0,0,0,18,0,0,3,0,0,0,0,0,0,5,0,0,70,0
8744ce882ffffff,287,0,0,0,1,0,0,0,0,0,0,0,0,0,67,0,17,0,0,3,0,0,0,0,0,5,0,0,0,0,3,0,5,1,0,92,0,1,2,1,0,0,0,0,0,1,0,0,17,0,0,0,0,0,0,8,2,0,61,0
8744ce883ffffff,247,0,0,0,0,0,0,1,0,0,0,1,3,0,62,0,0,0,10,0,0,0,5,2,0,0,0,0,6,0,0,0,6,0,21,94,0,0,2,0,1,0,0,0,0,1,0,0,5,0,0,0,0,0,0,8,0,0,19,0
8744ce884ffffff,2075,0,0,2,11,11,0,0,0,1,0,17,12,0,503,0,67,0,40,44,2,2,19,5,0,77,0,3,12,18,0,3,24,24,80,583,0,1,42,0,0,6,0,0,0,14,6,0,82,0,0,0,0,0,0,50,2,0,311,1
8744ce885ffffff,1453,0,0,0,5,6,1,0,0,1,1,19,20,0,300,0,53,0,8,11,5,0,48,5,4,38,0,1,0,23,0,0,0,28,81,443,5,1,17,0,0,0,0,1,2,15,9,0,78,0,0,0,0,0,0,18,3,0,203,0
8744ce886ffffff,658,0,0,0,2,3,0,1,0,0,0,2,9,0,130,0,10,0,0,5,0,0,3,1,0,4,0,0,1,0,0,0,7,14,20,147,0,0,9,0,0,0,0,0,1,4,2,0,22,0,0,0,0,0,0,9,4,0,248,0
