FIPS,Name,year_month,SF_permits,MF_permits,All_permits
13245,Augusta-Richmond-County-U.A.,202407,28,0,28
13245,Augusta-Richmond-County-U.A.,202408,42,0,42
13245,Augusta-Richmond-County-U.A.,202409,37,0,37
13245,Augusta-Richmond-County-U.A.,202410,18,0,18
13245,Augusta-Richmond-County-U.A.,202411,31,0,31
13245,Augusta-Richmond-County-U.A.,202412,36,0,36
13245,Augusta-Richmond-County-U.A.,202501,31,0,31
13245,Augusta-Richmond-County-U.A.,202502,42,0,42
13245,Augusta-Richmond-County-U.A.,202503,44,0,44
13245,Augusta-Richmond-County-U.A.,202504,48,0,48
13245,Augusta-Richmond-County-U.A.,202505,46,0,46
13245,Augusta-Richmond-County-U.A.,202506,44,0,44
13245,Augusta-Richmond-County-U.A.,202506,44,0,44
13245,Augusta-Richmond-County-U.A.,202507,45,0,45
13245,Augusta-Richmond-County-U.A.,202508,39,0,39
13067,Austell,202403,0,0,0
13067,Austell,202404,0,0,0
13067,Austell,202405,0,0,0
13067,Austell,202406,0,0,0
13067,Austell,202407,0,0,0
13067,Austell,202408,0,0,0
13067,Austell,202409,15,0,15
13067,Austell,202410,6,0,6
13067,Austell,202411,2,0,2
13067,Austell,202412,0,0,0
13067,Austell,202501,19,0,19
13067,Austell,202502,18,0,18
13067,Austell,202503,16,0,16
13067,Austell,202504,2,0,2
13067,Austell,202505,2,0,2
13067,Austell,202506,3,0,3
13067,Austell,202506,3,0,3
13067,Austell,202507,10,0,10
13067,Austell,202508,9,58,67
37011,Avery-County-U.A.,202403,7,0,7
37011,Avery-County-U.A.,202404,11,0,11
37011,Avery-County-U.A.,202405,13,0,13
37011,Avery-County-U.A.,202406,12,0,12
37011,Avery-County-U.A.,202407,11,0,11
37011,Avery-County-U.A.,202408,8,0,8
37011,Avery-County-U.A.,202409,7,0,7
37011,Avery-County-U.A.,202410,7,0,7
37011,Avery-County-U.A.,202411,2,0,2
37011,Avery-County-U.A.,202412,6,0,6
37011,Avery-County-U.A.,202501,8,0,8
37011,Avery-County-U.A.,202502,4,0,4
37011,Avery-County-U.A.,202503,7,0,7
37011,Avery-County-U.A.,202504,8,0,8
37011,Avery-County-U.A.,202505,13,0,13
37011,Avery-County-U.A.,202506,11,0,11
37011,Avery-County-U.A.,202506,11,0,11
37011,Avery-County-U.A.,202507,14,4,18
37011,Avery-County-U.A.,202508,11,16,27
13089,Avondale-Estates,202403,0,0,0
13089,Avondale-Estates,202404,0,0,0
13089,Avondale-Estates,202405,0,0,0
13089,Avondale-Estates,202406,0,0,0
13089,Avondale-Estates,202407,0,0,0
13089,Avondale-Estates,202408,0,0,0
13089,Avondale-Estates,202409,0,0,0
13089,Avondale-Estates,202410,0,0,0
13089,Avondale-Estates,202411,0,0,0
13089,Avondale-Estates,202412,0,0,0
13089,Avondale-Estates,202501,0,0,0
13089,Avondale-Estates,202502,0,0,0
13089,Avondale-Estates,202503,0,0,0
13089,Avondale-Estates,202504,0,0,0
13089,Avondale-Estates,202505,0,0,0
13089,Avondale-Estates,202506,0,0,0
13089,Avondale-Estates,202506,0,0,0
13089,Avondale-Estates,202507,0,0,0
13089,Avondale-Estates,202508,0,0,0
45051,Aynor,202403,1,0,1
45051,Aynor,202404,0,0,0
45051,Aynor,202405,0,0,0
45051,Aynor,202406,0,0,0
45051,Aynor,202407,0,0,0
45051,Aynor,202408,0,0,0
45051,Aynor,202409,0,0,0
45051,Aynor,202410,0,0,0
45051,Aynor,202411,0,0,0
45051,Aynor,202412,0,0,0
45051,Aynor,202501,0,0,0
45051,Aynor,202502,0,0,0
45051,Aynor,202503,0,0,0
45051,Aynor,202504,0,0,0
45051,Aynor,202505,0,0,0
45051,Aynor,202506,0,0,0
45051,Aynor,202506,0,0,0
45051,Aynor,202507,0,0,0
45051,Aynor,202508,0,0,0
13087,Bainbridge,202403,5,5,10
13087,Bainbridge,202404,5,5,10
13087,Bainbridge,202405,5,5,10
13087,Bainbridge,202406,4,5,9
13087,Bainbridge,202407,5,5,10
13087,Bainbridge,202408,4,5,9
13087,Bainbridge,202409,4,7,11
13087,Bainbridge,202410,5,7,12
13087,Bainbridge,202411,4,5,9
13087,Bainbridge,202412,4,5,9
13087,Bainbridge,202501,4,5,9
13087,Bainbridge,202502,4,5,9
13087,Bainbridge,202503,4,5,9
13087,Bainbridge,202504,5,5,10
13087,Bainbridge,202505,5,5,10
13087,Bainbridge,202506,5,5,10
13087,Bainbridge,202506,5,5,10
13087,Bainbridge,202507,4,5,9
13087,Bainbridge,202508,4,5,9
37019,Bald-Head-Island-village,202403,3,0,3
37019,Bald-Head-Island-village,202404,2,0,2
37019,Bald-Head-Island-village,202405,2,0,2
37019,Bald-Head-Island-village,202406,2,0,2
37019,Bald-Head-Island-village,202407,3,0,3
37019,Bald-Head-Island-village,202408,2,0,2
37019,Bald-Head-Island-village,202409,2,0,2
37019,Bald-Head-Island-village,202410,2,0,2
37019,Bald-Head-Island-village,202411,1,0,1
37019,Bald-Head-Island-village,202412,1,0,1
37019,Bald-Head-Island-village,202501,2,0,2
37019,Bald-Head-Island-village,202502,2,0,2
37019,Bald-Head-Island-village,202503,2,0,2
37019,Bald-Head-Island-village,202504,2,0,2
37019,Bald-Head-Island-village,202505,5,0,5
37019,Bald-Head-Island-village,202506,2,0,2
37019,Bald-Head-Island-village,202506,2,0,2
37019,Bald-Head-Island-village,202507,2,0,2
37019,Bald-Head-Island-village,202508,2,0,2
13137,Baldwin,202403,5,0,5
13137,Baldwin,202404,4,0,4
13137,Baldwin,202405,4,0,4
13137,Baldwin,202406,4,0,4
13137,Baldwin,202407,0,0,0
13137,Baldwin,202408,4,0,4
13137,Baldwin,202409,3,0,3
13137,Baldwin,202410,0,0,0
13137,Baldwin,202411,2,0,2
13137,Baldwin,202412,1,0,1
13137,Baldwin,202501,1,0,1
13137,Baldwin,202502,5,0,5
13137,Baldwin,202503,0,0,0
13137,Baldwin,202504,0,0,0
13137,Baldwin,202505,1,0,1
13137,Baldwin,202506,0,0,0
13137,Baldwin,202506,0,0,0
13137,Baldwin,202507,0,0,0
13137,Baldwin,202508,6,0,6
13009,Baldwin-County-U.A.,202403,2,8,10
13009,Baldwin-County-U.A.,202404,24,0,24
13009,Baldwin-County-U.A.,202405,10,80,90
13009,Baldwin-County-U.A.,202406,6,0,6
13009,Baldwin-County-U.A.,202407,8,0,8
13009,Baldwin-County-U.A.,202408,13,0,13
13009,Baldwin-County-U.A.,202409,4,0,4
13009,Baldwin-County-U.A.,202410,7,0,7
13009,Baldwin-County-U.A.,202411,4,0,4
13009,Baldwin-County-U.A.,202412,8,12,20
13009,Baldwin-County-U.A.,202501,3,0,3
13009,Baldwin-County-U.A.,202502,10,16,26
13009,Baldwin-County-U.A.,202503,5,0,5
13009,Baldwin-County-U.A.,202504,16,0,16
13009,Baldwin-County-U.A.,202505,2,0,2
13009,Baldwin-County-U.A.,202506,2,0,2
13009,Baldwin-County-U.A.,202506,2,0,2
13009,Baldwin-County-U.A.,202507,8,6,14
13009,Baldwin-County-U.A.,202508,8,0,8
13057,Ball-Ground,202403,0,0,0
13057,Ball-Ground,202404,9,0,9
13057,Ball-Ground,202405,7,0,7
13057,Ball-Ground,202406,8,0,8
13057,Ball-Ground,202407,4,0,4
13057,Ball-Ground,202408,9,0,9
13057,Ball-Ground,202409,19,0,19
13057,Ball-Ground,202410,3,0,3
13057,Ball-Ground,202411,3,0,3
13057,Ball-Ground,202412,1,0,1
13057,Ball-Ground,202501,6,0,6
13057,Ball-Ground,202502,7,0,7
13057,Ball-Ground,202503,10,0,10
13057,Ball-Ground,202504,2,0,2
13057,Ball-Ground,202505,0,0,0
13057,Ball-Ground,202506,4,0,4
13057,Ball-Ground,202506,4,0,4
13057,Ball-Ground,202507,12,0,12
13057,Ball-Ground,202508,5,0,5
45009,Bamberg-County,202403,0,0,0
45009,Bamberg-County,202404,2,0,2
45009,Bamberg-County,202405,1,0,1
45009,Bamberg-County,202406,0,0,0
45009,Bamberg-County,202407,2,0,2
45009,Bamberg-County,202408,1,0,1
45009,Bamberg-County,202409,0,0,0
45009,Bamberg-County,202410,2,0,2
45009,Bamberg-County,202411,1,0,1
45009,Bamberg-County,202412,0,0,0
45009,Bamberg-County,202501,1,0,1
45009,Bamberg-County,202502,0,0,0
45009,Bamberg-County,202503,2,0,2
45009,Bamberg-County,202504,1,0,1
45009,Bamberg-County,202505,0,0,0
45009,Bamberg-County,202506,0,0,0
45009,Bamberg-County,202506,0,0,0
45009,Bamberg-County,202507,0,12,12
45009,Bamberg-County,202508,0,0,0
13011,Banks-County-U.A.,202403,4,0,4
13011,Banks-County-U.A.,202404,5,0,5
13011,Banks-County-U.A.,202405,5,0,5
13011,Banks-County-U.A.,202406,4,0,4
13011,Banks-County-U.A.,202407,4,0,4
13011,Banks-County-U.A.,202408,3,0,3
13011,Banks-County-U.A.,202409,3,0,3
13011,Banks-County-U.A.,202410,4,0,4
13011,Banks-County-U.A.,202411,3,0,3
13011,Banks-County-U.A.,202412,3,0,3
13011,Banks-County-U.A.,202501,3,0,3
13011,Banks-County-U.A.,202502,4,0,4
13011,Banks-County-U.A.,202503,4,0,4
13011,Banks-County-U.A.,202504,4,0,4
13011,Banks-County-U.A.,202505,4,0,4
13011,Banks-County-U.A.,202506,3,0,3
13011,Banks-County-U.A.,202506,3,0,3
13011,Banks-County-U.A.,202507,4,0,4
13011,Banks-County-U.A.,202508,8,0,8
13171,Barnesville,202403,3,0,3
13171,Barnesville,202404,3,0,3
13171,Barnesville,202405,3,0,3
13171,Barnesville,202406,3,0,3
13171,Barnesville,202407,3,0,3
13171,Barnesville,202408,3,0,3
13171,Barnesville,202409,3,0,3
13171,Barnesville,202410,3,0,3
13171,Barnesville,202411,2,0,2
13171,Barnesville,202412,2,0,2
13171,Barnesville,202501,2,0,2
13171,Barnesville,202502,2,0,2
13171,Barnesville,202503,4,0,4
13171,Barnesville,202504,2,0,2
13171,Barnesville,202505,3,0,3
13171,Barnesville,202506,3,0,3
13171,Barnesville,202506,3,0,3
13171,Barnesville,202507,3,0,3
13171,Barnesville,202508,2,0,2
45011,Barnwell,202403,1,0,1
45011,Barnwell,202404,1,0,1
45011,Barnwell,202405,1,0,1
45011,Barnwell,202406,1,0,1
45011,Barnwell,202407,1,0,1
45011,Barnwell,202408,1,0,1
45011,Barnwell,202409,0,0,0
45011,Barnwell,202410,0,0,0
45011,Barnwell,202411,0,0,0
45011,Barnwell,202412,0,0,0
45011,Barnwell,202501,0,0,0
45011,Barnwell,202502,1,0,1
45011,Barnwell,202503,0,0,0
45011,Barnwell,202504,0,0,0
45011,Barnwell,202505,1,0,1
45011,Barnwell,202506,0,0,0
45011,Barnwell,202506,0,0,0
45011,Barnwell,202507,1,0,1
45011,Barnwell,202508,0,0,0
45011,Barnwell-County-U.A.,202403,2,0,2
45011,Barnwell-County-U.A.,202404,1,0,1
45011,Barnwell-County-U.A.,202405,3,0,3
45011,Barnwell-County-U.A.,202406,1,0,1
45011,Barnwell-County-U.A.,202407,0,0,0
45011,Barnwell-County-U.A.,202408,0,0,0
45011,Barnwell-County-U.A.,202409,1,0,1
45011,Barnwell-County-U.A.,202410,2,0,2
45011,Barnwell-County-U.A.,202411,0,0,0
45011,Barnwell-County-U.A.,202412,0,0,0
45011,Barnwell-County-U.A.,202501,1,0,1
45011,Barnwell-County-U.A.,202502,0,0,0
45011,Barnwell-County-U.A.,202503,4,0,4
45011,Barnwell-County-U.A.,202504,4,0,4
45011,Barnwell-County-U.A.,202505,2,0,2
45011,Barnwell-County-U.A.,202506,1,0,1
45011,Barnwell-County-U.A.,202506,1,0,1
45011,Barnwell-County-U.A.,202507,2,0,2
45011,Barnwell-County-U.A.,202508,1,0,1
13013,Barrow-County-U.A.,202403,81,0,81
13013,Barrow-County-U.A.,202404,108,0,108
13013,Barrow-County-U.A.,202405,70,0,70
13013,Barrow-County-U.A.,202406,36,0,36
13013,Barrow-County-U.A.,202407,47,0,47
13013,Barrow-County-U.A.,202408,66,0,66
13013,Barrow-County-U.A.,202409,55,0,55
13013,Barrow-County-U.A.,202410,103,0,103
13013,Barrow-County-U.A.,202411,16,244,260
13013,Barrow-County-U.A.,202412,86,0,86
13013,Barrow-County-U.A.,202501,29,0,29
13013,Barrow-County-U.A.,202502,26,0,26
13013,Barrow-County-U.A.,202503,60,0,60
13013,Barrow-County-U.A.,202504,39,284,323
13013,Barrow-County-U.A.,202505,99,0,99
13013,Barrow-County-U.A.,202506,46,0,46
13013,Barrow-County-U.A.,202506,46,0,46
13013,Barrow-County-U.A.,202507,58,0,58
13013,Barrow-County-U.A.,202508,47,0,47
13163,Bartow,202403,0,0,0
13163,Bartow,202404,0,0,0
13163,Bartow,202405,0,0,0
13163,Bartow,202406,0,0,0
13163,Bartow,202407,0,0,0
13163,Bartow,202408,0,0,0
13163,Bartow,202409,0,0,0
13163,Bartow,202410,0,0,0
13163,Bartow,202411,0,0,0
13163,Bartow,202412,0,0,0
13163,Bartow,202501,0,0,0
13163,Bartow,202502,0,0,0
13163,Bartow,202503,0,0,0
13163,Bartow,202504,0,0,0
13163,Bartow,202505,0,0,0
13163,Bartow,202506,0,0,0
13163,Bartow,202506,0,0,0
13163,Bartow,202507,0,0,0
13163,Bartow,202508,0,0,0
13015,Bartow-County-U.A.,202403,63,70,133
13015,Bartow-County-U.A.,202404,98,67,165
13015,Bartow-County-U.A.,202405,92,62,154
13015,Bartow-County-U.A.,202406,52,28,80
13015,Bartow-County-U.A.,202407,79,32,111
13015,Bartow-County-U.A.,202408,58,70,128
13015,Bartow-County-U.A.,202409,60,42,102
13015,Bartow-County-U.A.,202410,45,51,96
13015,Bartow-County-U.A.,202411,42,30,72
13015,Bartow-County-U.A.,202412,46,18,64
13015,Bartow-County-U.A.,202501,39,18,57
13015,Bartow-County-U.A.,202502,36,16,52
13015,Bartow-County-U.A.,202503,35,13,48
13015,Bartow-County-U.A.,202504,42,8,50
13015,Bartow-County-U.A.,202505,47,36,83
13015,Bartow-County-U.A.,202506,40,21,61
13015,Bartow-County-U.A.,202506,40,21,61
13015,Bartow-County-U.A.,202507,44,47,91
13015,Bartow-County-U.A.,202508,43,20,63
45063,Batesburg-Leesville,202403,1,0,1
45063,Batesburg-Leesville,202404,2,0,2
45063,Batesburg-Leesville,202405,1,0,1
45063,Batesburg-Leesville,202406,1,0,1
45063,Batesburg-Leesville,202407,1,0,1
45063,Batesburg-Leesville,202408,1,0,1
45063,Batesburg-Leesville,202409,1,0,1
45063,Batesburg-Leesville,202410,1,0,1
45063,Batesburg-Leesville,202411,1,0,1
45063,Batesburg-Leesville,202412,0,0,0
45063,Batesburg-Leesville,202501,1,0,1
45063,Batesburg-Leesville,202502,1,0,1
45063,Batesburg-Leesville,202503,1,0,1
45063,Batesburg-Leesville,202504,1,0,1
45063,Batesburg-Leesville,202505,1,0,1
45063,Batesburg-Leesville,202506,1,0,1
45063,Batesburg-Leesville,202506,1,0,1
45063,Batesburg-Leesville,202507,1,0,1
45063,Batesburg-Leesville,202508,1,0,1
13001,Baxley,202403,0,0,0
13001,Baxley,202404,0,0,0
13001,Baxley,202405,0,0,0
13001,Baxley,202406,1,0,1
13001,Baxley,202407,0,0,0
13001,Baxley,202408,1,0,1
13001,Baxley,202409,0,0,0
13001,Baxley,202410,0,0,0
13001,Baxley,202411,1,0,1
13001,Baxley,202412,1,0,1
13001,Baxley,202501,0,0,0
13001,Baxley,202502,0,0,0
13001,Baxley,202503,0,0,0
13001,Baxley,202504,2,0,2
13001,Baxley,202505,1,0,1
13001,Baxley,202506,1,0,1
13001,Baxley,202506,1,0,1
13001,Baxley,202507,2,0,2
13001,Baxley,202508,2,0,2
37031,Beaufort,202403,10,0,10
45013,Beaufort,202403,10,0,10
37031,Beaufort,202404,7,0,7
45013,Beaufort,202404,23,0,23
37031,Beaufort,202405,3,0,3
45013,Beaufort,202405,12,0,12
37031,Beaufort,202406,12,0,12
45013,Beaufort,202406,10,0,10
37031,Beaufort,202407,2,0,2
45013,Beaufort,202407,14,19,33
37031,Beaufort,202408,1,0,1
45013,Beaufort,202408,14,22,36
37031,Beaufort,202409,6,0,6
45013,Beaufort,202409,14,0,14
37031,Beaufort,202410,5,0,5
45013,Beaufort,202410,11,0,11
37031,Beaufort,202411,4,0,4
45013,Beaufort,202411,11,0,11
37031,Beaufort,202412,1,0,1
45013,Beaufort,202412,2,328,330
37031,Beaufort,202501,5,0,5
45013,Beaufort,202501,14,0,14
37031,Beaufort,202502,6,0,6
45013,Beaufort,202502,15,0,15
37031,Beaufort,202503,2,0,2
45013,Beaufort,202503,13,0,13
37031,Beaufort,202504,16,0,16
45013,Beaufort,202504,16,0,16
37031,Beaufort,202505,33,3,36
45013,Beaufort,202505,10,0,10
37031,Beaufort,202506,19,0,19
45013,Beaufort,202506,5,0,5
37031,Beaufort,202506,19,0,19
45013,Beaufort,202506,5,0,5
37031,Beaufort,202507,7,0,7
45013,Beaufort,202507,9,0,9
37031,Beaufort,202508,12,0,12
45013,Beaufort,202508,8,0,8
37013,Beaufort-County-U.A.,202403,17,0,17
45013,Beaufort-County-U.A.,202403,66,0,66
37013,Beaufort-County-U.A.,202404,18,0,18
45013,Beaufort-County-U.A.,202404,59,0,59
37013,Beaufort-County-U.A.,202405,18,0,18
45013,Beaufort-County-U.A.,202405,60,5,65
37013,Beaufort-County-U.A.,202406,16,0,16
45013,Beaufort-County-U.A.,202406,42,0,42
37013,Beaufort-County-U.A.,202407,17,0,17
45013,Beaufort-County-U.A.,202407,54,0,54
37013,Beaufort-County-U.A.,202408,17,0,17
45013,Beaufort-County-U.A.,202408,45,0,45
37013,Beaufort-County-U.A.,202409,14,0,14
45013,Beaufort-County-U.A.,202409,45,5,50
37013,Beaufort-County-U.A.,202410,15,0,15
45013,Beaufort-County-U.A.,202410,51,0,51
37013,Beaufort-County-U.A.,202411,13,0,13
45013,Beaufort-County-U.A.,202411,42,0,42
37013,Beaufort-County-U.A.,202412,12,0,12
45013,Beaufort-County-U.A.,202412,44,0,44
37013,Beaufort-County-U.A.,202501,7,0,7
45013,Beaufort-County-U.A.,202501,35,0,35
37013,Beaufort-County-U.A.,202502,7,0,7
45013,Beaufort-County-U.A.,202502,35,0,35
37013,Beaufort-County-U.A.,202503,8,0,8
45013,Beaufort-County-U.A.,202503,33,0,33
37013,Beaufort-County-U.A.,202504,13,0,13
45013,Beaufort-County-U.A.,202504,28,0,28
37013,Beaufort-County-U.A.,202505,8,0,8
45013,Beaufort-County-U.A.,202505,41,0,41
37013,Beaufort-County-U.A.,202506,9,0,9
45013,Beaufort-County-U.A.,202506,24,0,24
37013,Beaufort-County-U.A.,202506,9,0,9
45013,Beaufort-County-U.A.,202506,24,0,24
37013,Beaufort-County-U.A.,202507,13,0,13
45013,Beaufort-County-U.A.,202507,50,0,50
37013,Beaufort-County-U.A.,202508,12,0,12
45013,Beaufort-County-U.A.,202508,22,0,22
37189,Beech-Mountain,202403,3,0,3
37189,Beech-Mountain,202404,5,0,5
37189,Beech-Mountain,202405,4,0,4
37189,Beech-Mountain,202406,3,0,3
37189,Beech-Mountain,202407,3,0,3
37189,Beech-Mountain,202408,3,0,3
37189,Beech-Mountain,202409,2,0,2
37189,Beech-Mountain,202410,3,0,3
37189,Beech-Mountain,202411,2,0,2
37189,Beech-Mountain,202412,2,0,2
37189,Beech-Mountain,202501,3,0,3
37189,Beech-Mountain,202502,4,0,4
37189,Beech-Mountain,202503,3,0,3
37189,Beech-Mountain,202504,3,0,3
37189,Beech-Mountain,202505,3,0,3
37189,Beech-Mountain,202506,2,0,2
37189,Beech-Mountain,202506,2,0,2
37189,Beech-Mountain,202507,3,0,3
37189,Beech-Mountain,202508,2,0,2
37019,Belville,202403,0,0,0
37019,Belville,202404,0,31,31
37019,Belville,202405,0,0,0
37019,Belville,202406,0,28,28
37019,Belville,202407,0,30,30
37019,Belville,202408,0,0,0
37019,Belville,202409,0,23,23
37019,Belville,202410,0,25,25
37019,Belville,202411,0,0,0
37019,Belville,202412,0,0,0
37019,Belville,202501,0,0,0
37019,Belville,202502,0,0,0
37019,Belville,202503,1,0,1
37019,Belville,202504,0,0,0
37019,Belville,202505,0,0,0
37019,Belville,202506,0,0,0
37019,Belville,202506,0,0,0
37019,Belville,202507,1,0,1
37019,Belville,202508,0,0,0
13017,Ben-Hill-County-U.A.,202403,0,0,0
13017,Ben-Hill-County-U.A.,202404,1,0,1
13017,Ben-Hill-County-U.A.,202405,1,0,1
13017,Ben-Hill-County-U.A.,202406,0,0,0
13017,Ben-Hill-County-U.A.,202407,0,0,0
13017,Ben-Hill-County-U.A.,202408,0,0,0
13017,Ben-Hill-County-U.A.,202409,1,0,1
13017,Ben-Hill-County-U.A.,202410,0,0,0
13017,Ben-Hill-County-U.A.,202411,0,0,0
13017,Ben-Hill-County-U.A.,202412,0,0,0
13017,Ben-Hill-County-U.A.,202501,1,0,1
13017,Ben-Hill-County-U.A.,202502,1,0,1
13017,Ben-Hill-County-U.A.,202503,1,0,1
13017,Ben-Hill-County-U.A.,202504,1,0,1
13017,Ben-Hill-County-U.A.,202505,0,0,0
13017,Ben-Hill-County-U.A.,202506,0,0,0
13017,Ben-Hill-County-U.A.,202506,0,0,0
13017,Ben-Hill-County-U.A.,202507,0,0,0
13017,Ben-Hill-County-U.A.,202508,0,0,0
45069,Bennettsville,202403,0,0,0
45069,Bennettsville,202404,0,0,0
45069,Bennettsville,202405,0,0,0
45069,Bennettsville,202406,0,0,0
45069,Bennettsville,202407,0,0,0
45069,Bennettsville,202408,0,0,0
45069,Bennettsville,202409,0,0,0
45069,Bennettsville,202410,0,0,0
45069,Bennettsville,202411,0,0,0
45069,Bennettsville,202412,0,0,0
45069,Bennettsville,202501,0,0,0
45069,Bennettsville,202502,0,0,0
45069,Bennettsville,202503,0,0,0
45069,Bennettsville,202504,0,0,0
45069,Bennettsville,202505,0,0,0
45069,Bennettsville,202506,0,0,0
45069,Bennettsville,202506,0,0,0
45069,Bennettsville,202507,0,0,0
45069,Bennettsville,202508,0,0,0
45015,Berkeley-County-U.A.,202403,106,44,150
45015,Berkeley-County-U.A.,202404,115,56,171
45015,Berkeley-County-U.A.,202405,114,45,159
45015,Berkeley-County-U.A.,202406,99,50,149
45015,Berkeley-County-U.A.,202407,104,54,158
45015,Berkeley-County-U.A.,202408,102,59,161
45015,Berkeley-County-U.A.,202409,88,41,129
45015,Berkeley-County-U.A.,202410,98,45,143
45015,Berkeley-County-U.A.,202411,79,42,121
45015,Berkeley-County-U.A.,202412,85,50,135
45015,Berkeley-County-U.A.,202501,95,58,153
45015,Berkeley-County-U.A.,202502,99,46,145
45015,Berkeley-County-U.A.,202503,106,47,153
45015,Berkeley-County-U.A.,202504,105,38,143
45015,Berkeley-County-U.A.,202505,102,39,141
45015,Berkeley-County-U.A.,202506,95,35,130
45015,Berkeley-County-U.A.,202506,95,35,130
45015,Berkeley-County-U.A.,202507,97,37,134
45015,Berkeley-County-U.A.,202508,86,44,130
13135,Berkeley-Lake,202403,0,0,0
13135,Berkeley-Lake,202404,0,0,0
13135,Berkeley-Lake,202405,0,0,0
13135,Berkeley-Lake,202406,1,0,1
13135,Berkeley-Lake,202407,0,0,0
13135,Berkeley-Lake,202408,0,0,0
13135,Berkeley-Lake,202409,0,0,0
13135,Berkeley-Lake,202410,0,0,0
13135,Berkeley-Lake,202411,1,0,1
13135,Berkeley-Lake,202412,0,0,0
13135,Berkeley-Lake,202501,0,0,0
13135,Berkeley-Lake,202502,0,0,0
13135,Berkeley-Lake,202503,0,0,0
13135,Berkeley-Lake,202504,0,0,0
13135,Berkeley-Lake,202505,0,0,0
13135,Berkeley-Lake,202506,0,0,0
13135,Berkeley-Lake,202506,0,0,0
13135,Berkeley-Lake,202507,0,0,0
13135,Berkeley-Lake,202508,0,0,0
13019,Berrien-County-U.A.,202403,2,0,2
13019,Berrien-County-U.A.,202404,1,0,1
13019,Berrien-County-U.A.,202405,1,0,1
13019,Berrien-County-U.A.,202406,1,0,1
13019,Berrien-County-U.A.,202407,1,0,1
13019,Berrien-County-U.A.,202408,1,0,1
13019,Berrien-County-U.A.,202409,1,0,1
13019,Berrien-County-U.A.,202410,1,0,1
13019,Berrien-County-U.A.,202411,0,0,0
13019,Berrien-County-U.A.,202412,0,0,0
13019,Berrien-County-U.A.,202501,1,0,1
13019,Berrien-County-U.A.,202502,1,0,1
13019,Berrien-County-U.A.,202503,5,0,5
13019,Berrien-County-U.A.,202504,3,0,3
13019,Berrien-County-U.A.,202505,4,0,4
13019,Berrien-County-U.A.,202506,4,0,4
13019,Berrien-County-U.A.,202506,4,0,4
13019,Berrien-County-U.A.,202507,4,0,4
13019,Berrien-County-U.A.,202508,3,0,3
37015,Bertie-County,202403,1,0,1
37015,Bertie-County,202404,7,0,7
37015,Bertie-County,202405,5,0,5
37015,Bertie-County,202406,2,0,2
37015,Bertie-County,202407,6,0,6
37015,Bertie-County,202408,4,0,4
37015,Bertie-County,202409,2,0,2
37015,Bertie-County,202410,2,0,2
37015,Bertie-County,202411,3,0,3
37015,Bertie-County,202412,3,0,3
37015,Bertie-County,202501,1,0,1
37015,Bertie-County,202502,2,0,2
37015,Bertie-County,202503,2,0,2
37015,Bertie-County,202504,5,0,5
37015,Bertie-County,202505,2,0,2
37015,Bertie-County,202506,3,0,3
37015,Bertie-County,202506,3,0,3
37015,Bertie-County,202507,4,0,4
37015,Bertie-County,202508,3,0,3
13297,Between,202403,0,0,0
13297,Between,202404,0,0,0
13297,Between,202405,0,0,0
13297,Between,202406,1,0,1
13297,Between,202407,1,0,1
13297,Between,202408,1,0,1
13297,Between,202409,0,0,0
13297,Between,202410,1,0,1
13297,Between,202411,1,0,1
13297,Between,202412,1,0,1
13297,Between,202501,0,0,0
13297,Between,202502,1,0,1
13297,Between,202503,1,0,1
13297,Between,202504,0,0,0
13297,Between,202505,0,0,0
13297,Between,202506,0,0,0
13297,Between,202506,0,0,0
13297,Between,202507,1,0,1
13297,Between,202508,0,0,0
45061,Bishopville-village,202403,0,0,0
45061,Bishopville-village,202404,0,0,0
45061,Bishopville-village,202405,0,0,0
45061,Bishopville-village,202406,0,0,0
45061,Bishopville-village,202407,0,0,0
45061,Bishopville-village,202408,0,0,0
