Survey,State,6-Digit,County,Census Place,FIPS Place,FIPS MCD,Pop,CSA,CBSA,Footnote,Central,Zip,Region,Division,Source,Place,,1-unit,,,2-units,,,3-4 units,,,5+ units,
Date,Code,ID,Code,Code,Code,Code,  ,Code,Code,Code,City,Code,Code,Code,Code,Name,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value,Bldgs,Units,Value
 ,,,,,,,,,,,,,,,,,,,,,,,,,,,,
202506,1,383000,15,1325,57576,0,17058,999,11500,2,1,36203,3,6,3,Oxford,5,5,718410,0,0,0,0,0,0,0,0,0
202506,1,385000,45,1330,57648,0,14139,222,37120, ,2,36361,3,6,3,Ozark,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,388000,117,1347,58848,0,24231,142,13820, , ,35124,3,6,3,Pelham,16,16,3833900,0,0,0,0,0,0,0,0,0
202506,1,389000,115,1350,58896,0,14296,142,13820, , ,35125,3,6,3,Pell City,3,3,738658,0,0,0,0,0,0,0,0,0
202506,1,394000,113,1365,59472,0,31683,194,17980,2, ,36867,3,6,3,Phenix City,15,15,1331468,0,0,0,0,0,0,0,0,0
202506,1,395000,59,1370,59496,0,1072,250,40770, , ,35581,3,6,5,Phil Campbell town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,398000,15,1375,59640,0,4470,999,11500,2, ,36272,3,6,5,Piedmont,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,400700,101,1377,59760,0,10552,388,33860,2, ,360640339,3,6,3,Pike Road,17,17,5646121,0,0,0,0,0,0,0,0,0
202506,1,401000,45,1380,59832,0,628,222,37120,2, ,36371,3,6,5,Pinckard town,1,1,205000,0,0,0,0,0,0,0,0,0
202506,1,406000,73,1405,61008,0,9578,142,13820, , ,35127,3,6,3,Pleasant Grove,1,1,140000,0,0,0,0,0,0,0,0,0
202506,1,409000,1,1415,62328,0,34469,388,33860,2, ,360670020,3,6,3,Prattville,19,19,7948002,0,0,0,0,0,0,0,0,0
202506,1,411000,103,1418,62472,0,3984,290,19460, , ,35603,3,6,3,Priceville,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,412000,97,1420,62496,0,21294,380,33660, , ,36610,3,6,4,Prichard,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,415000,55,1430,63288,0,9603,999,23460, , ,35906,3,6,3,Rainbow City,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,416000,49,1435,63336,0,5149,290,22840, , ,35986,3,6,3,Rainsville,5,5,414000,0,0,0,0,0,0,0,0,0
202506,1,419000,59,1450,63576,0,3108,250,40770, , ,35582,3,6,5,Red Bay,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,421000,55,1460,63984,0,624,999,23460, , ,35954,3,6,5,Reece City town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,422000,107,1465,64104,0,1546,999,46220, , ,35481,3,6,5,Reform town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,422100,69,1468,64152,0,1699,222,20020, , ,36301,3,6,3,Rehobeth town,2,2,400000,0,0,0,0,0,0,0,0,0
202506,1,424000,55,1473,64656,0,109,999,23460,2, ,35954,3,6,5,Ridgeville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,426000,115,1480,64920,0,2376,142,13820, , ,35135,3,6,5,Riverside,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,429000,3,1495,65208,0,7030,380,19300, , ,36567,3,6,5,Robertsdale,7,7,1220053,0,0,0,0,0,0,0,0,0
202506,1,431000,77,1505,66216,0,1293,250,22520, , ,35652,3,6,5,Rogersville town,1,1,50000,0,0,0,0,0,0,0,0,0
202506,1,433000,113,    ,99990,0,25957,194,17980,2, ,36869,3,6,3,Russell County Unincorporated Area,8,8,2551364,1,2,310000,0,0,0,0,0,0
202506,1,434000,59,1510,67056,0,9758,250,40770, ,2,356531000,3,6,5,Russellville,1,1,114000,0,0,0,0,0,0,0,0,0
202506,1,435000,41,1515,67176,0,449,999,99999, , ,36071,3,6,5,Rutledge town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,436000,61,1520,67800,0,1853,222,20020,2, ,36477,3,6,5,Samson town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,440000,97,1530,68160,0,14671,380,33660, , ,36571,3,6,3,Saraland,6,6,2650000,0,0,0,0,0,0,0,0,0
202506,1,442000,55,1532,68280,0,1770,999,23460,2, ,35956,3,6,5,Sardis City town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,444000,97,1535,68352,0,6206,380,33660, , ,36572,3,6,5,Satsuma,2,2,466759,0,0,0,0,0,0,0,0,0
202506,1,445000,71,1540,68736,0,14372,174,42460, ,2,357681733,3,6,5,Scottsboro,4,4,1247478,0,0,0,0,0,0,0,0,0
202506,1,447000,47,1555,69120,0,16671,388,42820, ,2,367020450,3,6,5,Selma,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,447200,97,4455,69240,0,5736,380,33660, , ,36575,3,6,3,Semmes,5,5,1119000,0,0,0,0,0,0,0,0,0
202506,1,448000,33,1565,69648,0,8839,250,22520, , ,35660,3,6,5,Sheffield,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,449000,117,    ,99990,0,66068,142,13820, , ,35124,3,6,3,Shelby County Unincorporated Area,11,11,9556000,0,0,0,0,0,0,0,0,0
202506,1,451000,87,1568,70128,0,383,194,12220, , ,36075,3,6,5,Shorter town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,453000,3,1580,70536,0,1285,380,19300, , ,36576,3,6,3,Silverhill town,4,4,1304891,0,0,0,0,0,0,0,0,0
202506,1,456000,61,1585,71040,0,1929,222,20020, , ,36375,3,6,3,Slocomb,2,2,515000,0,0,0,0,0,0,0,0,0
202506,1,459000,43,1597,71900,0,636,142,18980, , ,35179,3,6,5,South Vinemont town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,461000,55,1595,71832,0,8867,999,23460,2, ,35907,3,6,5,Southside,3,3,655913,0,0,0,0,0,0,0,0,0
202506,1,461500,3,1602,71976,0,9460,380,19300, , ,36527,3,6,5,Spanish Fort,7,7,2186679,0,0,0,0,0,0,0,0,0
202506,1,462000,115,1610,72600,0,4386,142,13820, , ,35146,3,6,3,Springville,7,7,1109094,0,0,0,0,0,0,0,0,0
202506,1,464000,77,1518,67536,0,780,250,22520, , ,35630,3,6,3,St. Florian town,2,2,322063,0,0,0,0,0,0,0,0,0
202506,1,470000,3,1635,73872,0,1792,380,19300, , ,36580,3,6,3,Summerdale town,15,15,4354979,0,0,0,0,0,0,0,0,0
202506,1,474000,121,1645,74352,0,11939,142,45180, ,2,35150,3,6,5,Sylacauga,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,475000,73,1650,74424,0,1482,142,13820, , ,35118,3,6,5,Sylvan Springs town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,477000,121,1655,74592,0,15300,142,45180, ,2,35161,3,6,5,Talladega,1,1,287588,0,0,0,0,0,0,0,0,0
202506,1,480000,123,    ,99990,0,18659,194,10760,2, ,368531300,3,6,3,Tallapoosa County Unincorporated Area,11,11,7245823,0,0,0,0,0,0,0,0,0
202506,1,481000,51,1665,74688,0,2897,388,33860,2, ,36078,3,6,5,Tallassee,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,483000,73,1670,74976,0,6081,142,13820, , ,35217,3,6,5,Tarrant,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,484000,69,1672,75096,0,2435,222,20020, , ,36301,3,6,9,Taylor,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,486000,25,1680,75960,0,3766,999,99999, , ,36784,3,6,5,Thomasville,1,1,170333,0,0,0,0,0,0,0,0,0
202506,1,487000,21,1685,76080,0,2074,142,13820,2, ,351710608,3,6,3,Thorsby,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,490000,73,4910,76680,0,604,142,13820, , ,35172,3,6,5,Trafford town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,491000,89,1702,76824,0,1327,290,26620,2, ,35756,3,6,5,Triana,10,10,2686811,0,0,0,0,0,0,0,0,0
202506,1,492000,103,1705,76872,0,2464,290,19460,2, ,356736552,3,6,5,Trinity,1,1,298346,0,0,0,0,0,0,0,0,0
202506,1,493000,109,1710,76920,0,18762,999,45980, ,2,36081,3,6,3,Troy,5,5,787313,0,0,0,0,0,0,0,0,0
202506,1,494000,73,1715,76944,0,22655,142,13820,2, ,35173,3,6,3,Trussville,23,23,8510323,0,0,0,0,0,0,0,0,0
202506,1,495000,125,4960,77256,0,102819,999,46220,2,1,35403,3,6,5,Tuscaloosa,25,25,7168862,1,2,201501,1,3,545691,1,5,768941
202506,1,497000,33,1725,77280,0,8462,250,22520, , ,35674,3,6,5,Tuscumbia,2,2,274532,0,0,0,0,0,0,0,0,0
202506,1,498000,87,1730,77304,0,8026,194,12220, , ,36083,3,6,5,Tuskegee,1,1,286433,0,0,0,0,0,0,0,0,0
202506,1,500000,11,1735,77880,0,3352,999,99999, , ,36089,3,6,5,Union Springs,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,502000,105,1740,77904,0,2150,999,99999,2, ,36786,3,6,5,Uniontown,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,503000,17,1743,78204,0,9077,122,29300, , ,36854,3,6,5,Valley,2,2,303335,0,0,0,0,0,0,0,0,0
202506,1,503500,47,1744,78232,0,3468,388,42820, , ,36701,3,6,5,Valley Grande,1,1,97853,0,0,0,0,0,0,0,0,0
202506,1,504000,49,1745,78240,0,563,290,22840, , ,359890126,3,6,5,Valley Head town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,505000,125,1747,78264,0,1752,999,46220,2, ,35490,3,6,3,Vance,4,4,576665,0,0,0,0,0,0,0,0,0
202506,1,506000,75,1750,78480,0,1843,999,99999,2, ,355920357,3,6,5,Vernon town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,507000,73,1755,78552,0,34292,142,13820,2, ,352660854,3,6,3,Vestavia Hills,13,13,5253179,0,0,0,0,0,0,0,0,0
202506,1,510000,117,1765,79008,0,2223,142,13820,2, ,35124,3,6,5,Vincent,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,513000,111,1775,79344,0,710,999,99999, , ,36276,3,6,5,Wadley town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,517000,73,1785,79944,0,3190,142,13820, , ,35180,3,6,5,Warrior,2,2,413604,0,0,0,0,0,0,0,0,0
202506,1,524000,111,1810,80496,0,802,999,99999, , ,36278,3,6,5,Wedowee town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,526000,73,1817,81336,0,415,142,13820, , ,351309479,3,6,3,West Jefferson town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,528000,117,1819,81504,0,1769,142,13820, , ,35185,3,6,3,Westover,1,1,350000,0,0,0,0,0,0,0,0,0
202506,1,529000,51,1825,81720,0,8431,388,33860, , ,36092,3,6,3,Wetumpka,7,7,824966,0,0,0,0,0,0,0,0,0
202506,1,533000,117,1830,82848,0,2069,142,13820, , ,35124,3,6,3,Wilsonville town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,534000,117,1835,82872,0,684,142,13820, , ,35124,3,6,5,Wilton town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,536000,93,1840,82992,0,3870,999,99999,2, ,355940579,3,6,3,Winfield,12,12,1200000,0,0,0,0,0,0,0,0,0
202506,1,365900,7,1844,83640,0,1517,142,13820,2, ,35188,3,6,3,Woodstock town,0,0,0,0,0,0,0,0,0,0,0,0
202506,1,541000,119,1850,84096,0,2218,999,99999, , ,36925,3,6,5,York,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,2100,125,10,580,0,3340,340,30780,2, ,72002,3,7,3,Alexander,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,5000,33,25,970,0,5887,999,22900, , ,72921,3,7,3,Alma,1,1,560000,0,0,0,0,0,0,0,0,0
202506,5,8000,69,40,1150,0,793,340,38220, , ,720041006,3,7,5,Altheimer,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,9000,47,45,1210,0,729,999,99999, , ,72821,3,7,5,Altus,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,13000,19,65,1870,0,10628,999,11660, ,2,71923,3,7,3,Arkadelphia,1,1,125000,0,0,0,0,0,0,0,0,0
202506,5,14000,41,70,1990,0,310,999,99999, , ,71630,3,7,5,Arkansas City,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,16000,135,80,2470,0,997,999,99999, , ,72513,3,7,5,Ash Flat,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,17000,81,75,2380,0,4359,999,45500, , ,71822,3,7,5,Ashdown,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,19000,115,90,2590,0,3042,999,40780, , ,72823,3,7,5,Atkins,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,21000,147,95,2740,0,1929,999,99999, , ,720060502,3,7,5,Augusta,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,22000,85,100,2860,0,4504,340,30780, , ,72007,3,7,3,Austin,1,1,360000,0,0,0,0,0,0,0,0,0
202506,5,23000,7,102,3040,0,522,999,22220, , ,72711,3,7,5,Avoca town,2,2,915412,0,0,0,0,0,0,0,0,0
202506,5,24000,145,105,3280,0,2868,340,42620, , ,72010,3,7,5,Bald Knob,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,26000,131,115,3640,0,5064,999,22900, , ,729230039,3,7,3,Barling,1,1,200000,0,0,0,0,0,0,0,0,0
202506,5,28000,63,125,4030,0,10830,999,12900, ,2,72501,3,7,5,Batesville,0,0,0,0,0,0,0,0,0,1,5,250000
202506,5,29000,125,131,4090,0,555,340,30780, , ,72011,3,7,5,Bauxite town,6,6,1725530,0,0,0,0,0,0,0,0,0
202506,5,31000,31,135,4180,0,1816,308,27860, , ,72411,3,7,5,Bay,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,32000,103,140,4420,0,850,999,15780, , ,71720,3,7,5,Bearden,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,33000,15,145,4540,0,94,999,99999, , ,72613,3,7,5,Beaver town,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,34000,145,150,4600,0,8205,340,42620, , ,72012,3,7,3,Beebe,8,8,1269926,0,0,0,0,0,0,0,0,0
202506,5,35500,7,340,4840,0,29423,999,22220, , ,72715,3,7,3,Bella Vista,87,87,33658000,0,0,0,0,0,0,0,0,0
202506,5,36000,9,157,4900,0,485,999,25460, , ,72601,3,7,5,Bellefonte town,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,39000,125,170,5290,0,37214,340,30780, , ,72018,3,7,3,Benton,4,4,997000,0,0,0,0,0,0,0,0,0
202506,5,40000,7,    ,99990,0,47712,999,22220, , ,727125395,3,7,3,Benton County Unincorporated Area,51,51,28421114,0,0,0,0,0,0,0,0,0
202506,5,41000,7,175,5320,0,57537,999,22220, ,1,72712,3,7,3,Bentonville,60,60,21252876,5,10,2620670,0,0,0,0,0,0
202506,5,42000,9,177,5440,0,517,999,25460, , ,726150160,3,7,5,Bergman town,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,43000,15,180,5560,0,5517,999,99999, , ,72616,3,7,5,Berryville,1,1,279361,0,0,0,0,0,0,0,0,0
202506,5,51000,75,210,6700,0,590,999,99999, , ,72415,3,7,5,Black Rock,1,1,302641,0,0,0,0,0,0,0,0,0
202506,5,57000,93,230,7330,0,13216,999,14180, ,2,723153411,3,7,5,Blytheville,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,59000,131,235,7540,0,560,999,22900, , ,72916,3,7,5,Bonanza,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,60000,31,240,7630,0,2595,308,27860, , ,72416,3,7,5,Bono,2,2,312251,0,0,0,0,0,0,0,0,0
202506,5,62000,83,245,7720,0,3764,999,99999, , ,72927,3,7,5,Booneville,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,64000,73,255,8290,0,524,999,99999, , ,71826,3,7,5,Bradley,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,65000,11,    ,99990,0,4257,999,99999, , ,71671,3,7,5,Bradley County Unincorporated Area,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,66800,5,266,8665,0,250,999,34260, , ,72653,3,7,5,Briarcliff,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,67000,95,270,8950,0,2537,999,99999, , ,72021,3,7,5,Brinkley,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,68000,31,275,9100,0,3863,308,27860, , ,724170007,3,7,3,Brookland,1,1,229600,0,0,0,0,0,0,0,0,0
202506,5,69000,125,280,9460,0,21375,340,30780, , ,72022,3,7,3,Bryant,5,5,1036800,0,0,0,0,0,0,0,0,0
202506,5,71000,89,290,9790,0,1952,999,99999, , ,72619,3,7,5,Bull Shoals,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,73000,85,300,10300,0,26466,340,30780, , ,72023,3,7,3,Cabot,3,3,767680,0,0,0,0,0,0,0,0,0
202506,5,74000,19,301,10360,0,635,999,11660, , ,719239645,3,7,5,Caddo Valley town,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,75000,123,302,10450,0,458,368,22620, , ,72322,3,7,5,Caldwell town,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,80000,103,315,10720,0,10638,999,15780, ,2,717014016,3,7,5,Camden,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,81000,119,320,10780,0,712,340,30780, , ,72207,3,7,5,Cammack Village,1,1,287588,0,0,0,0,0,0,0,0,0
202506,5,83000,31,330,11410,0,1288,308,27860, , ,72419,3,7,5,Caraway,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,84000,85,335,11500,0,2154,340,30780, , ,72024,3,7,5,Carlisle,1,1,420000,0,0,0,0,0,0,0,0,0
202506,5,87000,105,345,11890,0,169,340,30780, , ,72025,3,7,5,Casa town,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,88000,31,350,11920,0,359,308,27860, , ,72421,3,7,5,Cash town,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,92000,7,360,12340,0,5737,999,22220, , ,72718,3,7,5,Cave Springs,4,4,1449758,0,0,0,0,0,0,0,0,0
202506,5,93000,7,375,12820,0,17736,999,22220, , ,72719,3,7,3,Centerton,60,60,22457687,0,0,0,0,0,0,0,0,0
202506,5,95000,47,380,13300,0,2500,999,99999, , ,72933,3,7,5,Charleston,1,1,190645,0,0,0,0,0,0,0,0,0
202506,5,95500,135,384,13450,0,3824,999,99999,2, ,72525,3,7,5,Cherokee Village,1,1,202929,0,0,0,0,0,0,0,0,0
202506,5,96000,37,385,13540,0,572,999,99999, , ,72324,3,7,5,Cherry Valley,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,100000,95,400,13990,0,1333,999,99999, , ,72029,3,7,5,Clarendon,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,102000,71,405,14140,0,9721,999,99999, , ,72830,3,7,5,Clarksville,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,106000,141,415,14260,0,2506,999,99999, , ,72031,3,7,5,Clinton,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,107000,71,420,14500,0,1003,999,99999, , ,72832,3,7,5,Coal Hill,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,112000,45,440,15190,0,68100,340,30780, ,1,72032,3,7,3,Conway,4,4,465746,0,0,0,0,0,0,0,0,0
202506,5,115000,21,445,15460,0,3019,999,99999, , ,72422,3,7,5,Corning,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,116000,5,450,15490,0,956,999,34260, , ,72626,3,7,3,Cotter,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,123000,35,    ,99990,0,6186,368,32820, , ,72364,3,7,5,Crittenden County Unincorporated Area,1,1,233121,0,0,0,0,0,0,0,0,0
202506,5,125000,3,475,16240,0,4701,999,99999, , ,71635,3,7,5,Crossett,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,130000,141,492,17290,0,244,999,99999,2, ,72039,3,7,5,Damascus town,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,131000,149,495,17320,0,2365,999,40780, , ,72833,3,7,5,Danville,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,132000,149,500,17380,0,4498,999,40780, , ,72834,3,7,3,Dardanelle,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,134000,133,1240,18490,0,6406,999,99999, , ,71832,3,7,5,De Queen,1,1,33333,0,0,0,0,0,0,0,0,0
202506,5,135000,117,555,18640,0,548,999,99999, , ,720410297,3,7,5,De Valls Bluff,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,136000,1,560,18790,0,2970,999,99999, , ,72042,3,7,5,DeWitt,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,137000,7,510,17740,0,1790,999,22220, , ,72722,3,7,5,Decatur,6,6,1045753,0,0,0,0,0,0,0,0,0
202506,5,140000,93,530,18160,0,184,999,14180, , ,72426,3,7,5,Dell town,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,142000,17,545,18520,0,2422,999,99999, , ,71638,3,7,5,Dermott,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,143000,117,550,18550,0,1567,999,99999, , ,72040,3,7,5,Des Arc,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,145000,9,563,18850,0,801,999,25460, , ,72630,3,7,5,Diamond City,1,1,101786,0,0,0,0,0,0,0,0,0
202506,5,146000,67,565,18940,0,1208,999,99999, , ,72043,3,7,5,Diaz,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,148000,115,575,19600,0,1445,999,40780, , ,72837,3,7,5,Dover,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,150000,41,585,19990,0,3959,999,99999, , ,716392226,3,7,5,Dumas,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,151000,33,590,20200,0,893,999,22900, , ,72935,3,7,5,Dyer,1,1,213333,0,0,0,0,0,0,0,0,0
202506,5,153000,35,600,20320,0,2164,368,32820, , ,72331,3,7,5,Earle,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,154000,103,603,20440,0,809,999,15780, , ,71711,3,7,5,East Camden town,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,155000,35,605,20830,0,378,368,32820, , ,72332,3,7,5,Edmondson town,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,157000,139,615,21070,0,17402,999,20980, ,2,71730,3,7,5,El Dorado,1,1,174800,0,0,0,0,0,0,0,0,0
202506,5,158000,107,610,20950,0,481,999,99999, , ,72333,3,7,5,Elaine,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,159000,143,617,21190,0,3664,999,22220, , ,727279261,3,7,3,Elkins,5,5,1563914,0,0,0,0,0,0,0,0,0
202506,5,160000,143,620,21430,0,2418,999,22220,2, ,72728,3,7,5,Elm Springs,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,163000,99,630,21610,0,427,999,99999,2, ,71835,3,7,5,Emmet,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,164000,85,635,21730,0,2659,340,30780, , ,72046,3,7,5,England,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,166000,17,645,22180,0,1869,999,99999, , ,71640,3,7,5,Eudora,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,167000,15,650,22240,0,2084,999,99999, , ,726323639,3,7,5,Eureka Springs,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,168000,135,655,22360,0,442,999,99999, , ,72532,3,7,5,Evening Shade,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,169500,141,661,22660,0,165,999,99999,2, ,72088,3,7,3,Fairfield Bay,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,171000,143,665,23170,0,7569,999,22220, , ,72730,3,7,3,Farmington,3,3,1542000,0,0,0,0,0,0,0,0,0
202506,5,173000,143,670,23290,0,89576,999,22220, ,1,72701,3,7,3,Fayetteville,34,34,18199004,0,0,0,0,0,0,4,237,43664021
202506,5,177000,89,680,24010,0,1316,999,99999, , ,72634,3,7,5,Flippin,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,178000,39,685,24220,0,3589,999,99999, , ,71742,3,7,5,Fordyce,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,179000,81,687,24250,0,922,999,45500, , ,71836,3,7,5,Foreman,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,180000,123,695,24430,0,13654,368,22620, ,2,72335,3,7,4,Forrest City,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,181000,131,1660,24550,0,87764,999,22900, ,1,72902,3,7,3,Fort Smith,14,14,3815540,4,8,814860,0,0,0,0,0,0
202506,5,191000,7,745,25750,0,597,999,22220, , ,727320131,3,7,5,Garfield,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,195000,5,755,26050,0,2173,999,34260, , ,72635,3,7,5,Gassville,1,1,170357,0,0,0,0,0,0,0,0,0
202506,5,197000,7,765,26290,0,4240,999,22220, , ,72734,3,7,5,Gentry,3,3,372009,0,0,0,0,0,0,2,10,562500
202506,5,200000,1,780,26980,0,689,999,99999, , ,72055,3,7,5,Gillett,1,1,89999,0,0,0,0,0,0,0,0,0
202506,5,204000,143,796,27670,0,1985,999,22220, , ,72735,3,7,3,Goshen,4,4,2073686,0,0,0,0,0,0,0,0,0
202506,5,205000,93,797,27700,0,3066,999,14180, , ,72316,3,7,5,Gosnell,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,206000,79,800,27730,0,719,999,99999, , ,71643,3,7,5,Gould,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,207000,79,805,27790,0,390,999,99999, , ,71644,3,7,5,Grady,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,208000,113,810,27970,0,566,999,99999, , ,71944,3,7,5,Grannis,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,210000,7,1930,28360,0,3612,999,22220, , ,727368753,3,7,5,Gravette,2,2,413844,0,0,0,0,0,0,0,0,0
202506,5,211000,15,830,28600,0,2934,999,99999, , ,72638,3,7,3,Green Forest,1,1,180000,0,0,0,0,0,0,0,0,0
202506,5,212000,45,825,28510,0,5782,340,30780, , ,72058,3,7,3,Greenbrier,2,2,710000,0,0,0,0,0,0,0,0,0
202506,5,214000,143,835,28660,0,1397,999,22220, , ,727370067,3,7,5,Greenland,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,216000,131,845,28780,0,9396,999,22900, , ,72936,3,7,3,Greenwood,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,222000,19,865,29200,0,2066,999,11660, , ,71743,3,7,5,Gurdon,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,223000,45,867,29230,0,792,340,30780, , ,72061,3,7,5,Guy,1,1,285508,0,0,0,0,0,0,0,0,0
202506,5,224000,131,870,29290,0,837,999,22900, , ,72937,3,7,3,Hackett,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,225000,3,880,29500,0,2545,999,99999, , ,71646,3,7,5,Hamburg,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,226000,13,885,29650,0,1238,999,15780, , ,71744,3,7,5,Hampton,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,227000,135,890,29920,0,719,999,99999,2, ,72542,3,7,5,Hardy,0,0,0,0,0,0,0,0,0,0,0,0
202506,5,229000,111,900,30400,0,2289,308,27860, , ,72432,3,7,5,Harrisburg,1,1,139286,0,0,0,0,0,0,0,0,0
202506,5,230000,9,905,30460,0,13139,999,25460, ,2,72601,3,7,5,Harrison,0,0,0,1,2,350000,0,0,0,1,10,1111111
202506,5,233000,125,920,30640,0,4639,340,30780, , ,72015,3,7,5,Haskell,1,1,247104,0,0,0,0,0,0,0,0,0
